Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-05-18 00:00:00-04:00,391.64413225197285,391.88903677824703,387.8482558180368,388.0083923339844,59810200,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,383.28013037423386,387.1701752501672,381.7824756009308,386.9912109375,106467100,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,387.8765177375529,392.4259355737752,387.7540942172112,391.15435791015625,78022200,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,392.65203771771803,393.9047877996224,390.3726431053814,390.83416748046875,76578700,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,393.0947785436601,395.9016668577624,392.84987395235703,394.8184814453125,51376700,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,395.91102237722225,396.26895097253737,393.3584671898967,393.94244384765625,57451400,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,394.5358201116805,395.2328207500578,393.4903191541145,394.7242126464844,43088600,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,395.7603693144266,396.27840574041534,394.6488991954772,394.9314880371094,56707700,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,396.5138739628929,396.7776062962229,395.4024326113355,395.6379089355469,58520200,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,398.020948462,398.16222851478994,394.8467320490823,395.2894287109375,54216600,0.0,0.0,0.0
2021-06-02 00:00:00-04:00,395.94863395874404,396.7586872749284,394.9313891197941,395.91094970703125,49097100,0.0,0.0,0.0
2021-06-03 00:00:00-04:00,393.5750832088694,395.5907453365851,392.096285185076,394.4416198730469,58138800,0.0,0.0,0.0
2021-06-04 00:00:00-04:00,396.3066637434496,398.3506109373269,394.5076211312848,398.0491943359375,55938800,0.0,0.0,0.0
2021-06-07 00:00:00-04:00,398.03962856368787,398.2185928123898,396.7209673190367,397.6628723144531,51555000,0.0,0.0,0.0
2021-06-08 00:00:00-04:00,398.52947981947443,398.62367608473096,395.9015851102035,397.7477111816406,47134300,0.0,0.0,0.0
2021-06-09 00:00:00-04:00,398.595441218972,398.6708097330401,396.9282793397056,397.1543273925781,48436300,0.0,0.0,0.0
2021-06-10 00:00:00-04:00,398.3882555883359,399.9612500788913,397.0601656728135,399.00048828125,51020100,0.0,0.0,0.0
2021-06-11 00:00:00-04:00,399.55622477496627,399.7728445892554,398.2563909105616,399.6598205566406,45570800,0.0,0.0,0.0
2021-06-14 00:00:00-04:00,399.7727985705621,400.65819171701486,398.52007736039525,400.5545959472656,42358500,0.0,0.0,0.0
2021-06-15 00:00:00-04:00,400.70530892833705,400.74296443887135,398.9345226146317,399.8199157714844,51508500,0.0,0.0,0.0
2021-06-16 00:00:00-04:00,399.9612049215941,400.1872529686146,395.5248395308268,397.58758544921875,80386100,0.0,0.0,0.0
2021-06-17 00:00:00-04:00,397.17318944168096,398.4447385015173,394.9597064108307,397.45574951171875,90949700,0.0,0.0,0.0
2021-06-18 00:00:00-04:00,394.14453829798737,394.8438192968931,391.88603485732,392.09393310546875,118676300,1.376,0.0,0.0
2021-06-21 00:00:00-04:00,393.87044855585435,397.896101162333,393.0483147336762,397.70709228515625,72822000,0.0,0.0,0.0
2021-06-22 00:00:00-04:00,397.69766263420007,400.67436500268167,396.97000441079615,399.83331298828125,57700300,0.0,0.0,0.0
2021-06-23 00:00:00-04:00,399.9089486389827,400.72162340871785,399.26636456448875,399.3514099121094,49445400,0.0,0.0,0.0
2021-06-24 00:00:00-04:00,401.51530603779236,402.13897171589133,401.2601412398723,401.7137451171875,45110300,0.0,0.0,0.0
2021-06-25 00:00:00-04:00,402.46981461340374,403.5943510511729,402.13906351311203,403.1407470703125,58129500,0.0,0.0,0.0
2021-06-28 00:00:00-04:00,403.66997622242707,404.1235513759188,402.46039441527404,403.9534606933594,53159600,0.0,0.0,0.0
2021-06-29 00:00:00-04:00,404.3409586234838,404.9835427294124,403.6322185199338,404.1708679199219,35970500,0.0,0.0,0.0
2021-06-30 00:00:00-04:00,403.70783327239457,405.19146958184353,403.6794848197998,404.5110778808594,64827900,0.0,0.0,0.0
2021-07-01 00:00:00-04:00,405.2764334356827,406.9112707764298,405.21027744669584,406.7506103515625,53441000,0.0,0.0,0.0
2021-07-02 00:00:00-04:00,407.9224080050898,410.2187186889575,406.83565026501907,409.859619140625,57697700,0.0,0.0,0.0
2021-07-06 00:00:00-04:00,409.91634263286466,410.1336999627239,406.35375304229035,409.11309814453125,68710400,0.0,0.0,0.0
2021-07-07 00:00:00-04:00,409.8029211282968,410.8424122288662,407.771205563691,410.55889892578125,63549500,0.0,0.0,0.0
2021-07-08 00:00:00-04:00,405.1913986883966,407.97912100687654,404.0007062103237,407.21368408203125,97595200,0.0,0.0,0.0
2021-07-09 00:00:00-04:00,408.73513714009215,411.8630411233151,407.0152542525237,411.5606384277344,76238600,0.0,0.0,0.0
2021-07-12 00:00:00-04:00,411.47562849655645,413.2900159875144,411.04094260843425,413.03485107421875,52889600,0.0,0.0,0.0
2021-07-13 00:00:00-04:00,412.2410056318999,413.75299018145046,411.3621748862629,411.62677001953125,52911300,0.0,0.0,0.0
2021-07-14 00:00:00-04:00,413.33718536979273,413.82859692073816,410.9841776664629,412.2409973144531,64130400,0.0,0.0,0.0
2021-07-15 00:00:00-04:00,410.88964366934266,411.57003521203325,408.9146250281708,410.83294677734375,55126400,0.0,0.0,0.0
2021-07-16 00:00:00-04:00,412.0237275187491,412.070965325974,407.21374789162587,407.6106262207031,75874700,0.0,0.0,0.0
2021-07-19 00:00:00-04:00,402.7438577528614,407.6766891591768,398.75601298500715,401.5909729003906,147987000,0.0,0.0,0.0
2021-07-20 00:00:00-04:00,402.26191442171665,408.6311441190771,401.4586699931471,407.345947265625,99608200,0.0,0.0,0.0
2021-07-21 00:00:00-04:00,408.55553892216625,410.7857224893791,407.29871932325375,410.6439514160156,64724400,0.0,0.0,0.0
2021-07-22 00:00:00-04:00,410.8235451297453,411.7496425597341,409.83132054231356,411.5039367675781,47878500,0.0,0.0,0.0
2021-07-23 00:00:00-04:00,413.45057673841876,416.0776386498609,412.7607548939521,415.7374572753906,63766600,0.0,0.0,0.0
2021-07-26 00:00:00-04:00,415.14207653360387,416.7674547002088,415.09483873731034,416.75799560546875,43719200,0.0,0.0,0.0
2021-07-27 00:00:00-04:00,415.7090943057189,415.73744275260117,412.0047338271121,414.8586120605469,67397100,0.0,0.0,0.0
2021-07-28 00:00:00-04:00,415.49181270822453,416.0776999430354,413.25219848025574,414.6885681152344,52472400,0.0,0.0,0.0
2021-07-29 00:00:00-04:00,415.6240904136173,417.4951457718478,415.61463131747826,416.4084167480469,47435300,0.0,0.0,0.0
2021-07-30 00:00:00-04:00,413.8191106362107,415.8508261820445,413.686798661586,414.3861083984375,68951200,0.0,0.0,0.0
2021-08-02 00:00:00-04:00,416.1154370392135,416.67297572757855,413.15762407518974,413.5167236328125,58783300,0.0,0.0,0.0
2021-08-03 00:00:00-04:00,414.3199839308309,417.00374278158887,412.10871844475656,416.8808898925781,58053900,0.0,0.0,0.0
2021-08-04 00:00:00-04:00,415.58626960864797,416.85254838644363,414.59404506177066,414.8302917480469,46732200,0.0,0.0,0.0
2021-08-05 00:00:00-04:00,416.0020488238611,417.5423817686674,415.68075680450056,417.45733642578125,38969700,0.0,0.0,0.0
2021-08-06 00:00:00-04:00,417.77865643543294,418.57244186092436,417.4951431014454,418.1471862792969,46930000,0.0,0.0,0.0
2021-08-09 00:00:00-04:00,418.11887032255663,418.4401623884113,417.0321412212551,417.8070373535156,41222600,0.0,0.0,0.0
2021-08-10 00:00:00-04:00,418.2605651986251,419.04492033884367,417.57074333841376,418.32672119140625,43339300,0.0,0.0,0.0
2021-08-11 00:00:00-04:00,419.4040795222914,419.4607764273888,418.27008374292177,419.36627197265625,44034300,0.0,0.0,0.0
2021-08-12 00:00:00-04:00,419.21496498684036,420.7647569055771,418.3077858951452,420.62298583984375,38909400,0.0,0.0,0.0
2021-08-13 00:00:00-04:00,421.07662700381144,421.40737812190287,420.5852442937966,421.38848876953125,39470300,0.0,0.0,0.0
2021-08-16 00:00:00-04:00,420.0749976321529,422.5130509833589,418.50631602158694,422.3807678222656,73740000,0.0,0.0,0.0
2021-08-17 00:00:00-04:00,419.8008879982905,420.4812795849451,416.5973980385413,419.6119079589844,92673900,0.0,0.0,0.0
2021-08-18 00:00:00-04:00,418.59130520390164,420.1694456994508,414.77357965738935,415.0192565917969,89351900,0.0,0.0,0.0
2021-08-19 00:00:00-04:00,412.2693359350731,416.87144537416333,412.1275936982584,415.6618347167969,92812200,0.0,0.0,0.0
2021-08-20 00:00:00-04:00,416.0114847982682,419.300019895251,415.5200732817414,418.9692687988281,72008700,0.0,0.0,0.0
2021-08-23 00:00:00-04:00,420.6703072035412,423.57142346190227,419.0449288318291,422.65478515625,54973000,0.0,0.0,0.0
2021-08-24 00:00:00-04:00,423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281,38744700,0.0,0.0,0.0
2021-08-25 00:00:00-04:00,423.5147083178129,424.73372041504905,423.1366905612345,424.2139892578125,40529700,0.0,0.0,0.0
2021-08-26 00:00:00-04:00,423.9304428481204,424.1666895081874,421.61524288268555,421.7097473144531,57829600,0.0,0.0,0.0
2021-08-27 00:00:00-04:00,422.5224421872804,425.8582440333949,422.4657452932493,425.4802551269531,77235100,0.0,0.0,0.0
2021-08-30 00:00:00-04:00,426.16065639777963,428.14513425016696,425.9149506255805,427.3513488769531,48357400,0.0,0.0,0.0
2021-08-31 00:00:00-04:00,427.25681947881327,427.59700083087245,426.1133937050091,426.7181701660156,59300200,0.0,0.0,0.0
2021-09-01 00:00:00-04:00,427.66320649136867,428.1829376747278,426.70876063383605,426.94500732421875,48721400,0.0,0.0,0.0
2021-09-02 00:00:00-04:00,428.381336760152,429.07115852835,427.0489021800495,428.25848388671875,42501000,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,427.1150483224609,428.6742704245419,426.70868217230606,428.1545104980469,47170500,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,427.8049517218718,427.8994561664255,425.9433266351223,426.62371826171875,51671500,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,426.0851450683014,426.8222336757946,424.16679403068457,426.1040344238281,56181900,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,425.9055909612891,427.6727117820327,424.03450658941966,424.28021240234375,57970400,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,426.22686854749116,426.6520953184334,420.81208362115103,420.9349365234375,89948200,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,423.9588144630429,424.2234095652315,419.6779973547184,422.0121154785156,83738600,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,423.4674828259998,423.67538107683646,418.8370532450471,419.73480224609375,78197100,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,420.15996535473374,423.7414728811976,419.04488801403875,423.2406311035156,78792200,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,422.7115054369048,423.69427095233397,419.5930316705178,422.56976318359375,77786700,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,421.79045842114806,422.2170474199511,418.0931801782841,418.45343017578125,118425000,1.428,0.0,0.0
2021-09-20 00:00:00-04:00,412.2724026416345,413.8650594874036,406.5653388809845,411.47607421875,166445500,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,413.83660701698824,415.14487114538036,410.5564862278527,411.0873718261719,92526100,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,413.3816001921827,417.15470730459924,411.20117899989657,415.0975036621094,102350100,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,416.9839950131375,421.7619940328016,416.746991495332,420.140869140625,76396000,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,418.49138111764404,421.55347732826795,418.2733274414744,420.8329772949219,62094800,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,419.7902050656307,420.96573352622914,418.92750859076887,419.6290588378906,61371100,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,416.83231367906274,417.1641243937029,410.4332186309359,411.17266845703125,130436300,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,412.56620614563207,414.3200377943186,411.29587088454804,411.86468505859375,82329200,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,413.3531546729923,414.0641653463929,406.48954089704966,406.8308410644531,140506000,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,408.5751127134574,413.3625721758853,405.02005996479505,411.6656188964844,129240100,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,410.4901086284491,411.4001940711221,404.1952810664823,406.3567810058594,128570000,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,407.87362524744447,412.8506998596454,407.06783631225204,410.5849609375,90682500,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,406.9539968600453,412.4998850572413,405.31395100483604,412.29132080078125,113032200,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,415.5999425874121,418.7188883516636,415.4198175820485,415.85589599609375,72437500,0.0,0.0,0.0
2021-10-08 00:00:00-04:00,416.6333110419956,417.02200035439597,414.4623503190176,415.0975036621094,74557400,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,414.43388133205684,417.3727310686994,412.0259172203579,412.09228515625,65233300,0.0,0.0,0.0
2021-10-12 00:00:00-04:00,413.02135783900195,413.4289970001522,410.2815829233931,411.0779113769531,71181200,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,412.1112254025987,413.381560899132,409.1060367313261,412.5567932128906,72974000,0.0,0.0,0.0
2021-10-14 00:00:00-04:00,416.25405561314045,419.64796259679787,415.7800485206484,419.49627685546875,70236800,0.0,0.0,0.0
2021-10-15 00:00:00-04:00,421.62929932223005,423.06080996742446,421.0036065024318,422.6910705566406,66260200,0.0,0.0,0.0
2021-10-18 00:00:00-04:00,420.8898068742584,424.2836845075904,420.2261854543045,423.9424133300781,62213200,0.0,0.0,0.0
2021-10-19 00:00:00-04:00,425.58254917754635,427.27947377226906,424.96631680008545,427.213134765625,46996800,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,427.6776562466852,429.19448477266565,427.5638991701788,428.89111328125,49571600,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,428.28437280496064,430.23727977934436,427.8482943654346,430.009765625,41305400,0.0,0.0,0.0
2021-10-22 00:00:00-04:00,429.57360682999587,431.0335565531712,427.60172142420976,429.5641174316406,58845100,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,430.6638608308155,432.19963910318006,428.87212915675536,431.8678283691406,45214500,0.0,0.0,0.0
2021-10-26 00:00:00-04:00,433.43208799997836,434.6550054429738,431.8773308817722,432.25653076171875,56075100,0.0,0.0,0.0
2021-10-27 00:00:00-04:00,432.72107754846525,433.394159505471,430.2656953996976,430.341552734375,72438000,0.0,0.0,0.0
2021-10-28 00:00:00-04:00,431.78256069468296,434.5697248944263,431.77310022536335,434.493896484375,51437900,0.0,0.0,0.0
2021-10-29 00:00:00-04:00,432.171195899655,435.66937034644053,431.8773138344645,435.37548828125,70162400,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,436.37094523162904,436.7501740743608,434.380138462781,436.1244812011719,48433600,0.0,0.0,0.0
2021-11-02 00:00:00-04:00,436.29509942364854,438.20061723732414,436.1623635477657,437.88775634765625,48908400,0.0,0.0,0.0
2021-11-03 00:00:00-04:00,437.3188753686437,440.9687352947348,436.8733076021169,440.56109619140625,52509800,0.0,0.0,0.0
2021-11-04 00:00:00-04:00,441.16788968142214,442.7226469108199,440.81712904410875,442.6373291015625,52847100,0.0,0.0,0.0
2021-11-05 00:00:00-04:00,444.8841063591028,446.1828811950466,442.64680671521955,444.173095703125,66390600,0.0,0.0,0.0
2021-11-08 00:00:00-05:00,445.2822660361868,445.78471238770555,443.86024478497194,444.5522766113281,50405200,0.0,0.0,0.0
2021-11-09 00:00:00-05:00,444.9220049783446,445.15900851433014,441.6608340086963,443.0828552246094,51149100,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,441.37637951223724,443.0828222028137,438.02043052318135,439.5182800292969,69429700,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,441.0256651841227,441.10152251935335,439.64157259267813,439.6605224609375,34848500,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,440.9403519539151,443.5379015561231,439.982848371599,442.97857666015625,53466700,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,444.27736698007,444.4385131848227,441.9926493973909,443.1302490234375,46980500,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,442.864728264156,446.03109150917186,442.788899874872,444.8840026855469,48857500,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,444.61865355776774,444.7987785677267,443.1776824091933,443.8033752441406,47858300,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,444.84612236803264,445.5761117332892,442.09688729303895,445.3106689453125,50625600,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,445.19688563683684,446.4577605856498,444.1446038774356,444.51434326171875,57315600,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,446.4103837992322,448.9226154363342,443.05440570661756,443.2629699707031,72762000,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,442.9311941149766,444.71346543364984,440.3052052054575,443.85076904296875,73206500,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,441.83147413326725,445.15901307051166,441.00670644857155,445.0357666015625,61858800,0.0,0.0,0.0
2021-11-26 00:00:00-05:00,438.3048493757214,439.7837491039773,433.9724178583241,435.11004638671875,112669600,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,439.9449108613718,442.3054567152702,437.72656133642613,440.4473571777344,86268800,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,437.98253271247785,439.90700025957676,431.63082640156864,431.8773193359375,148559600,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,437.64133757891983,440.5138197653781,426.8813694326267,427.0804443359375,131939200,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,427.29840522792614,435.2048393413083,426.9002265766922,433.62164306640625,127637800,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,435.299683830805,436.37091555225726,425.5825384842308,429.8486022949219,137331600,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,432.41770148145235,436.835450918879,429.98129815776684,434.9394226074219,98977500,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,440.2672555367741,444.5048799509046,434.80668476659355,443.9360656738281,95484700,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,444.33425315126186,445.5666600001001,442.5614423508425,445.1116027832031,72238800,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,443.8128287316838,445.2159001211101,441.9073399195555,442.1064147949219,61272600,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,444.8366458900603,446.4198131620899,442.25804650062423,446.26812744140625,77159800,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,445.74677854124434,446.09753915015983,442.030550318232,442.3149719238281,87724700,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,439.0158666645623,441.528098361038,436.3235099661604,439.2718200683594,97264100,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,439.3287027817876,446.3819010022353,436.788003030271,446.13543701171875,116899300,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,448.00301331967006,448.28740596652904,440.6369255239956,442.201171875,116568600,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,439.09318639845367,442.1279786715806,435.77300229480124,437.49493408203125,135511600,1.633,0.0,0.0
2021-12-20 00:00:00-05:00,432.36722307709465,433.24244409128045,429.1897347238282,432.8428955078125,107134800,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,436.2962281157496,440.67242003563285,434.10814667217767,440.52972412109375,69806300,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,440.2728645663733,445.04860497202753,440.0730612564143,444.9344482421875,58890200,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,445.9428567273652,449.2154850278875,445.8382227393675,447.7028503417969,56439700,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,449.0917535270419,454.08631294366415,449.04419790759647,454.03875732421875,56808600,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,454.4764039511078,455.51336621916977,452.8971682210287,453.6677551269531,47274600,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,453.77243552863416,455.2755474798393,452.76401240242626,454.24810791015625,54503000,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,454.6762099195996,455.69415581589755,452.52619042982894,452.9923400878906,55329000,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,452.4977056448184,453.65831856029394,451.5748999234258,451.85076904296875,65237400,0.0,0.0,0.0
2022-01-03 00:00:00-05:00,453.12551928551346,454.6001211538089,450.7947419314817,454.4669189453125,72668200,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,455.9034558547669,456.6264871926685,452.4405468498058,454.314697265625,71178700,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,453.9436564271761,454.7237660763422,445.49571055020033,445.5908508300781,104538900,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,445.12468558903515,447.9121185919926,442.78435672362116,445.1722412109375,86858900,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,445.1818395374042,446.37102061424014,442.0423840749126,443.4123229980469,85111600,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,440.1872277237747,443.0792948620805,434.3840189384609,442.8605041503906,119362000,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,442.59409752176475,446.9893053139522,439.568799363593,446.8941650390625,74303100,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,448.6446293867217,450.17630940225746,446.12357181807585,448.10235595703125,67605400,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,449.21543463942874,449.8718647735188,440.89116891425016,441.9281311035156,91173100,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,438.75061098123933,442.46084905198546,437.5233683388158,442.1088562011719,95890900,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,437.3712283638399,437.58052537124496,433.15677806713745,434.27935791015625,109709100,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,435.8395112413577,437.2474826845548,429.49402991218636,429.7699279785156,109357600,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,431.6726575274006,436.4198582888517,422.87271905439025,425.01324462890625,122379700,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,423.8811633209073,426.2595251893623,416.6414437290443,416.66998291015625,202271200,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,411.0094532738382,418.9531873967836,400.2878088602572,418.439453125,251783900,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,411.989380365646,418.325340272943,406.3669290645842,413.3307800292969,167997300,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,419.2766597111746,422.43513125151657,407.9936958702741,412.2937927246094,186391100,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,416.93636283327237,420.10432810226087,408.5550178398871,410.2579040527344,149878300,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,411.62782378377955,420.49436348392175,407.0043024105975,420.4468078613281,164457400,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,419.77132934597444,428.3714936288745,418.410913382433,428.0195007324219,152251400,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,428.7520195407641,431.55849799995866,425.19399967720074,430.9115905761719,123155400,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,433.3375709516166,435.8300897660779,431.0067645002516,435.0975646972656,117361000,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,429.0088996423524,430.93060546469786,424.02383372363494,424.87054443359375,118024400,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,424.63271183828147,430.7498512797091,422.2353046179218,426.8683776855469,118454400,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,427.63903053978856,429.0470023293468,424.15710492337655,425.4985046386719,84472900,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,424.9942365130415,429.93171792427756,423.55769669774656,428.9993896484375,81012000,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,433.0711326201402,435.601712989268,432.8713583636327,435.27825927734375,92589900,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,429.3798966853135,435.4399575429741,425.4413448777834,427.45819091796875,140103700,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,427.5438750655196,429.6368162304189,417.58329373140737,419.0293273925781,153214600,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,418.51553513613055,420.1137871189194,414.15836054806545,417.6593017578125,123006300,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,422.14024541113895,424.56616307743894,421.61698834299796,424.3949279785156,88482700,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,422.33044133645325,426.2594995520665,420.43727469350324,424.87054443359375,84863600,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,421.65505692679693,424.84206791545404,415.18592369262683,415.7947692871094,102259100,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,416.05156231786117,417.31686701941175,410.80967279535963,413.1024169921875,132642900,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,410.87622429223666,414.31056428782017,405.13958860759743,408.6690979003906,124391800,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,411.60884713282275,412.17965982281106,400.8491397025898,401.4199523925781,132578000,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,391.021730962642,407.8986075310737,390.6602443245543,407.4609680175781,213942900,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,408.7071516334602,416.53672837242186,407.0422985347287,416.45111083984375,121804500,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,411.00945910677945,416.879268816244,409.74418340085464,415.3856506347656,145615000,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,413.8730059555748,415.89937480955257,406.3288204281093,409.0592041015625,137785900,0.0,0.0,0.0
2022-03-02 00:00:00-05:00,411.3329091857638,418.32529863747123,410.57184502795667,416.5843505859375,117726500,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,419.0388475756814,419.64769315408364,412.69336494956343,414.51043701171875,105501700,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,410.7431530877677,412.28432715243565,407.0614530371183,411.1427307128906,113978200,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,410.55284710978884,411.26635572765974,398.95595138470884,399.0225524902344,137896600,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,399.2033113548437,406.4240151023162,394.9222596366216,395.9972839355469,164772700,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,404.4546853542708,408.6120569006385,402.2475587606651,406.6142272949219,116990800,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,401.9622270199793,405.68198897336447,399.9834424500202,404.7782287597656,93972700,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,407.289691454699,407.9080597079129,399.11764390270645,399.6313781738281,95636300,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,400.4115301507215,403.893426598981,395.5596658236658,396.7107849121094,95729200,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,399.34591114617797,406.07192441676534,398.06161916604367,405.4345397949219,106219100,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,408.9736478442885,414.4819135729484,404.1312770522876,414.4248352050781,144954800,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,412.49358024225324,419.6096496582031,412.11304813627885,419.6096496582031,102676900,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,417.98353882399397,424.53002501926073,417.23918574169056,424.20556640625,106345500,1.366,0.0,0.0
2022-03-21 00:00:00-04:00,424.0337189354583,426.0568305641095,420.54097694294705,424.0814514160156,88349800,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,425.4842730134345,429.9885711204509,425.4842730134345,429.0438232421875,74650400,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,426.4863522232115,427.99413388897324,423.4325796021843,423.5184631347656,79426100,0.0,0.0,0.0
